customer_id,order_month,cohort_month
1923,2020-02-01,2020-02-01
7461,2024-08-01,2022-12-01
2497,2021-07-01,2021-07-01
8738,2022-11-01,2022-11-01
3345,2023-02-01,2023-02-01
9104,2022-01-01,2022-01-01
9782,2023-07-01,2020-01-01
5036,2023-03-01,2022-11-01
6259,2024-07-01,2022-11-01
6320,2020-09-01,2020-09-01
6001,2021-05-01,2021-05-01
3292,2021-01-01,2020-08-01
2661,2022-07-01,2022-07-01
6368,2021-03-01,2021-03-01
2376,2021-04-01,2021-02-01
6504,2020-10-01,2020-10-01
1772,2024-02-01,2020-06-01
2519,2025-02-01,2025-02-01
6034,2021-10-01,2021-10-01
6998,2021-10-01,2021-05-01
3312,2020-01-01,2020-01-01
5846,2023-10-01,2023-06-01
2951,2020-10-01,2020-10-01
8527,2020-02-01,2020-02-01
4328,2022-07-01,2020-08-01
9000,2022-02-01,2022-02-01
4641,2022-09-01,2021-08-01
4567,2023-05-01,2021-11-01
4293,2024-02-01,2024-02-01
9538,2021-02-01,2021-02-01
7997,2022-06-01,2020-01-01
8773,2021-03-01,2021-03-01
2119,2024-06-01,2022-11-01
8862,2021-03-01,2020-04-01
1157,2023-10-01,2021-06-01
8123,2020-02-01,2020-02-01
2025,2024-06-01,2021-10-01
8293,2021-07-01,2020-04-01
6352,2023-12-01,2023-10-01
6364,2024-11-01,2020-02-01
9386,2021-01-01,2021-01-01
2759,2023-11-01,2023-11-01
8837,2020-08-01,2020-08-01
7250,2023-01-01,2020-05-01
8851,2023-01-01,2020-03-01
3663,2024-07-01,2024-07-01
2069,2021-06-01,2021-06-01
4439,2023-03-01,2022-08-01
5209,2020-08-01,2020-04-01
8045,2024-04-01,2020-11-01
1862,2020-03-01,2020-03-01
1475,2020-08-01,2020-08-01
1790,2020-09-01,2020-08-01
6575,2023-09-01,2023-09-01
1277,2022-12-01,2021-11-01
6576,2022-06-01,2022-06-01
2392,2021-05-01,2020-04-01
9553,2022-08-01,2022-08-01
3788,2021-07-01,2021-07-01
5537,2024-12-01,2024-06-01
9465,2024-04-01,2024-04-01
8500,2021-12-01,2021-12-01
3796,2022-03-01,2022-03-01
9032,2021-09-01,2021-09-01
6710,2020-04-01,2020-04-01
9492,2021-06-01,2021-06-01
1841,2022-07-01,2022-02-01
8227,2022-02-01,2021-03-01
9827,2020-02-01,2020-02-01
2212,2024-04-01,2021-04-01
9664,2021-10-01,2021-10-01
8403,2020-02-01,2020-02-01
1235,2021-05-01,2021-05-01
9669,2020-07-01,2020-07-01
6385,2024-07-01,2024-07-01
4376,2022-05-01,2021-04-01
9570,2021-08-01,2020-12-01
2717,2023-11-01,2023-11-01
4565,2022-09-01,2022-09-01
9653,2023-12-01,2022-12-01
9787,2020-12-01,2020-12-01
5026,2022-06-01,2020-06-01
9827,2022-06-01,2020-02-01
1186,2024-11-01,2024-11-01
3734,2023-09-01,2023-09-01
8667,2022-06-01,2021-03-01
6171,2024-12-01,2023-09-01
7929,2022-03-01,2021-11-01
7122,2020-05-01,2020-05-01
6129,2020-04-01,2020-02-01
1338,2025-03-01,2024-09-01
1194,2021-02-01,2020-01-01
6216,2022-06-01,2020-08-01
7464,2025-04-01,2021-11-01
2991,2025-02-01,2025-02-01
2307,2020-09-01,2020-09-01
3058,2025-04-01,2025-04-01
6036,2024-12-01,2020-04-01
6727,2022-04-01,2022-04-01
7989,2021-02-01,2020-07-01
9701,2022-10-01,2022-10-01
2655,2024-08-01,2021-08-01
3015,2023-02-01,2023-02-01
1999,2022-04-01,2022-04-01
4476,2023-08-01,2023-08-01
7561,2021-09-01,2020-09-01
9698,2022-03-01,2020-03-01
7587,2022-03-01,2022-03-01
2292,2020-05-01,2020-05-01
9350,2021-02-01,2021-02-01
5019,2023-02-01,2021-04-01
1988,2022-03-01,2022-03-01
6470,2024-10-01,2024-10-01
2480,2022-06-01,2020-02-01
8378,2020-12-01,2020-12-01
6477,2024-11-01,2020-11-01
4922,2025-01-01,2020-08-01
4046,2024-06-01,2024-06-01
2659,2022-07-01,2022-07-01
7437,2024-12-01,2020-06-01
1697,2022-02-01,2020-04-01
4931,2025-04-01,2025-04-01
8486,2024-04-01,2020-02-01
9924,2021-02-01,2021-02-01
7196,2021-11-01,2021-11-01
5085,2025-04-01,2024-07-01
2346,2025-04-01,2022-04-01
5201,2023-12-01,2023-12-01
7753,2021-09-01,2021-09-01
8566,2024-01-01,2023-09-01
4354,2024-11-01,2024-11-01
5908,2024-07-01,2020-05-01
1702,2020-01-01,2020-01-01
1613,2023-06-01,2023-06-01
9959,2025-01-01,2025-01-01
4506,2022-05-01,2021-09-01
8972,2024-10-01,2021-11-01
3200,2021-01-01,2021-01-01
2678,2025-01-01,2020-11-01
5433,2022-09-01,2022-09-01
4766,2022-06-01,2022-06-01
1354,2023-04-01,2023-04-01
1735,2023-07-01,2020-02-01
5261,2021-05-01,2020-12-01
1058,2024-12-01,2024-12-01
9284,2021-05-01,2021-05-01
9341,2024-10-01,2021-02-01
6241,2023-03-01,2020-01-01
2833,2022-04-01,2020-12-01
6384,2023-08-01,2020-11-01
3224,2021-01-01,2020-05-01
8430,2021-03-01,2020-05-01
1348,2021-03-01,2021-03-01
2963,2025-03-01,2025-03-01
5439,2024-05-01,2024-03-01
4327,2021-08-01,2020-12-01
9255,2024-05-01,2024-05-01
9310,2020-01-01,2020-01-01
8698,2021-09-01,2021-09-01
6884,2021-02-01,2020-10-01
4834,2021-04-01,2021-04-01
8780,2023-05-01,2022-03-01
2544,2022-06-01,2021-04-01
1204,2020-07-01,2020-07-01
6719,2020-03-01,2020-03-01
7867,2023-07-01,2020-05-01
9928,2024-11-01,2021-05-01
6712,2021-11-01,2021-06-01
1647,2021-12-01,2021-12-01
3791,2023-10-01,2023-10-01
2392,2024-04-01,2020-04-01
6834,2025-04-01,2022-05-01
1119,2020-01-01,2020-01-01
2086,2023-06-01,2020-03-01
9105,2022-03-01,2022-03-01
5458,2020-08-01,2020-08-01
3614,2020-05-01,2020-05-01
2233,2021-12-01,2021-12-01
6071,2020-09-01,2020-01-01
3366,2024-10-01,2022-07-01
9912,2025-02-01,2022-07-01
8776,2024-05-01,2020-04-01
5190,2021-12-01,2020-03-01
7666,2020-03-01,2020-03-01
7114,2024-07-01,2020-07-01
5891,2023-08-01,2021-05-01
5745,2022-09-01,2020-02-01
4505,2023-07-01,2022-03-01
2767,2021-03-01,2021-03-01
1845,2022-03-01,2022-03-01
7268,2024-09-01,2021-10-01
7250,2023-04-01,2020-05-01
1196,2020-08-01,2020-08-01
8350,2021-05-01,2021-05-01
1918,2023-02-01,2021-02-01
1575,2020-06-01,2020-06-01
4873,2024-06-01,2024-06-01
3220,2021-01-01,2021-01-01
4220,2021-03-01,2020-06-01
1510,2024-03-01,2021-03-01
8795,2023-07-01,2020-04-01
1981,2020-04-01,2020-04-01
3237,2022-06-01,2022-06-01
1201,2021-02-01,2021-02-01
4542,2021-02-01,2020-05-01
4104,2024-11-01,2024-11-01
8396,2022-05-01,2020-01-01
2788,2022-11-01,2022-11-01
1675,2020-07-01,2020-07-01
2238,2024-09-01,2024-09-01
3335,2025-04-01,2025-04-01
5159,2023-11-01,2023-11-01
5576,2021-05-01,2021-05-01
9126,2020-12-01,2020-12-01
9964,2021-12-01,2021-10-01
8765,2023-12-01,2020-09-01
5207,2024-06-01,2024-06-01
1881,2021-10-01,2021-07-01
4695,2020-05-01,2020-05-01
3158,2021-01-01,2020-02-01
2521,2021-01-01,2020-12-01
3360,2023-02-01,2021-09-01
5421,2024-05-01,2022-07-01
1278,2021-01-01,2021-01-01
8308,2023-04-01,2020-06-01
3953,2023-10-01,2020-08-01
4411,2020-07-01,2020-01-01
6785,2023-04-01,2020-12-01
3138,2021-08-01,2020-09-01
8628,2025-02-01,2020-02-01
1394,2022-02-01,2020-12-01
3194,2021-09-01,2021-09-01
6883,2020-05-01,2020-05-01
2834,2021-03-01,2021-03-01
2732,2024-03-01,2024-03-01
2809,2022-09-01,2022-09-01
2489,2022-01-01,2022-01-01
9855,2023-04-01,2023-01-01
5678,2020-09-01,2020-09-01
7776,2022-05-01,2020-08-01
8011,2021-01-01,2021-01-01
7902,2025-01-01,2023-08-01
7215,2020-10-01,2020-10-01
9195,2022-10-01,2021-02-01
8474,2021-10-01,2021-10-01
4780,2020-11-01,2020-11-01
2451,2021-10-01,2021-10-01
1532,2021-07-01,2020-03-01
3140,2022-04-01,2022-04-01
1714,2021-08-01,2021-08-01
9668,2025-01-01,2021-06-01
7439,2024-06-01,2023-04-01
3094,2022-07-01,2022-07-01
4775,2024-02-01,2023-08-01
9353,2023-07-01,2023-01-01
1640,2020-01-01,2020-01-01
4670,2021-01-01,2021-01-01
7721,2021-03-01,2021-03-01
4071,2023-12-01,2023-12-01
3755,2023-02-01,2020-01-01
4265,2022-01-01,2022-01-01
3431,2021-11-01,2021-11-01
6387,2021-09-01,2020-07-01
4568,2021-08-01,2020-12-01
1297,2023-09-01,2020-08-01
5074,2020-06-01,2020-06-01
7607,2020-05-01,2020-05-01
2822,2022-05-01,2022-05-01
9456,2025-03-01,2025-03-01
2474,2022-06-01,2022-06-01
7655,2024-12-01,2024-02-01
2512,2025-03-01,2023-09-01
3494,2024-06-01,2021-03-01
9101,2020-04-01,2020-04-01
9715,2021-07-01,2020-11-01
8533,2025-03-01,2020-04-01
1732,2025-03-01,2020-11-01
6518,2024-10-01,2020-08-01
9972,2025-02-01,2025-02-01
7365,2022-07-01,2020-05-01
1377,2023-03-01,2021-06-01
9438,2023-08-01,2023-08-01
5080,2023-06-01,2022-12-01
5002,2021-03-01,2021-03-01
2574,2022-12-01,2021-10-01
6215,2020-07-01,2020-04-01
7051,2025-01-01,2022-01-01
9212,2024-04-01,2024-04-01
6063,2024-05-01,2020-06-01
4098,2024-01-01,2021-07-01
1197,2023-06-01,2021-10-01
6307,2020-09-01,2020-09-01
7764,2024-07-01,2021-05-01
6269,2024-09-01,2020-09-01
5102,2020-12-01,2020-12-01
5478,2024-04-01,2021-12-01
8235,2020-04-01,2020-04-01
2564,2020-09-01,2020-02-01
5374,2023-03-01,2022-03-01
1262,2024-05-01,2020-12-01
9832,2024-12-01,2024-06-01
9306,2024-03-01,2022-04-01
4645,2020-03-01,2020-03-01
5734,2023-10-01,2020-07-01
7407,2022-02-01,2022-02-01
6679,2020-11-01,2020-11-01
9140,2024-05-01,2024-01-01
3227,2023-03-01,2023-03-01
4156,2022-10-01,2021-05-01
4641,2021-08-01,2021-08-01
1285,2025-03-01,2024-08-01
3612,2025-03-01,2020-06-01
3285,2021-07-01,2020-08-01
2756,2022-11-01,2022-08-01
7859,2024-12-01,2022-07-01
3894,2021-02-01,2020-08-01
6668,2024-03-01,2024-03-01
7513,2024-05-01,2022-03-01
1996,2021-11-01,2021-11-01
4589,2023-05-01,2020-03-01
7691,2024-01-01,2021-05-01
3093,2022-09-01,2022-09-01
3348,2020-02-01,2020-02-01
2470,2021-08-01,2021-08-01
3879,2022-01-01,2022-01-01
7999,2020-06-01,2020-06-01
3049,2022-07-01,2022-02-01
9722,2023-10-01,2021-04-01
9155,2021-05-01,2021-05-01
6326,2020-11-01,2020-05-01
5236,2023-04-01,2020-09-01
1753,2025-01-01,2021-11-01
3911,2021-08-01,2021-08-01
7864,2020-10-01,2020-10-01
5912,2022-02-01,2021-03-01
2754,2025-02-01,2020-08-01
4876,2021-10-01,2021-10-01
4358,2021-09-01,2020-03-01
9057,2024-01-01,2021-07-01
4848,2021-02-01,2021-02-01
2361,2023-07-01,2023-07-01
9761,2021-11-01,2021-02-01
2663,2023-02-01,2023-02-01
8517,2022-04-01,2022-04-01
7459,2022-07-01,2021-07-01
9345,2023-01-01,2023-01-01
7347,2022-01-01,2020-05-01
7556,2024-10-01,2024-10-01
5522,2024-03-01,2024-03-01
8240,2022-07-01,2021-03-01
9942,2023-03-01,2023-03-01
5807,2021-11-01,2021-11-01
3615,2021-12-01,2021-08-01
4402,2023-01-01,2021-04-01
7763,2021-10-01,2021-10-01
9360,2020-07-01,2020-07-01
8919,2022-05-01,2022-05-01
3057,2023-07-01,2021-12-01
4432,2021-03-01,2020-02-01
7869,2020-06-01,2020-06-01
9973,2024-02-01,2022-07-01
3470,2025-02-01,2025-02-01
8091,2022-09-01,2021-02-01
6837,2020-03-01,2020-03-01
3819,2024-09-01,2022-09-01
5528,2021-07-01,2021-07-01
2440,2022-07-01,2022-07-01
9078,2025-02-01,2021-03-01
2315,2023-03-01,2020-04-01
5080,2022-12-01,2022-12-01
8029,2022-01-01,2022-01-01
6527,2022-05-01,2020-06-01
9199,2021-05-01,2020-10-01
3928,2022-06-01,2020-04-01
9467,2024-05-01,2020-02-01
9795,2020-10-01,2020-10-01
7638,2022-07-01,2022-07-01
6690,2025-02-01,2020-04-01
1716,2024-07-01,2020-01-01
7079,2025-04-01,2025-04-01
5570,2023-05-01,2023-05-01
4055,2025-03-01,2022-06-01
2940,2021-08-01,2021-08-01
6094,2022-01-01,2021-02-01
7944,2023-05-01,2023-05-01
9137,2022-06-01,2022-06-01
9277,2023-03-01,2023-03-01
4319,2024-02-01,2020-01-01
4303,2021-03-01,2021-03-01
1810,2024-10-01,2024-10-01
1531,2022-01-01,2020-07-01
5879,2022-04-01,2022-04-01
2913,2023-05-01,2023-05-01
9132,2024-02-01,2021-07-01
8645,2025-02-01,2020-02-01
7798,2024-06-01,2020-08-01
2719,2020-04-01,2020-04-01
3549,2022-06-01,2020-02-01
1834,2023-04-01,2020-11-01
2614,2023-08-01,2020-06-01
8645,2020-02-01,2020-02-01
6974,2023-09-01,2023-09-01
2973,2024-04-01,2022-03-01
6582,2020-09-01,2020-09-01
3713,2023-04-01,2020-02-01
8742,2021-10-01,2021-09-01
9658,2022-06-01,2022-06-01
9562,2024-12-01,2024-12-01
3254,2024-01-01,2022-03-01
1921,2025-02-01,2025-02-01
2834,2021-11-01,2021-03-01
7991,2024-10-01,2022-02-01
9388,2020-10-01,2020-01-01
8700,2025-02-01,2021-08-01
3126,2022-01-01,2022-01-01
7294,2023-09-01,2022-08-01
2976,2020-11-01,2020-11-01
6551,2023-02-01,2020-10-01
8330,2021-10-01,2021-10-01
2737,2022-09-01,2021-07-01
3982,2022-11-01,2022-11-01
1244,2020-12-01,2020-05-01
9995,2024-03-01,2022-01-01
8627,2021-05-01,2021-05-01
1515,2021-06-01,2021-06-01
5208,2024-05-01,2021-09-01
4181,2024-09-01,2024-07-01
4494,2020-11-01,2020-11-01
3658,2020-03-01,2020-03-01
7401,2022-02-01,2022-02-01
7265,2022-08-01,2020-01-01
5252,2022-04-01,2020-06-01
1326,2021-04-01,2021-04-01
6841,2020-02-01,2020-02-01
2939,2020-05-01,2020-05-01
3327,2022-12-01,2022-12-01
2891,2023-05-01,2023-03-01
3378,2025-01-01,2021-09-01
8869,2024-03-01,2022-11-01
4237,2021-06-01,2021-06-01
9563,2021-06-01,2021-06-01
5621,2025-04-01,2020-11-01
2843,2021-02-01,2021-02-01
3243,2021-04-01,2021-04-01
9247,2020-06-01,2020-04-01
1167,2020-01-01,2020-01-01
7964,2023-11-01,2023-11-01
1253,2024-05-01,2024-01-01
1767,2020-04-01,2020-04-01
2167,2025-03-01,2020-12-01
6975,2020-01-01,2020-01-01
7359,2022-04-01,2022-04-01
5015,2021-05-01,2021-05-01
6406,2025-02-01,2021-02-01
2486,2021-11-01,2021-11-01
1279,2022-08-01,2022-08-01
9170,2020-09-01,2020-09-01
9037,2020-05-01,2020-05-01
7954,2021-11-01,2021-08-01
6243,2023-12-01,2021-01-01
6520,2021-03-01,2021-03-01
3241,2020-12-01,2020-12-01
8357,2025-02-01,2021-02-01
2613,2021-02-01,2021-02-01
7096,2023-06-01,2021-08-01
9301,2023-08-01,2020-07-01
5253,2023-09-01,2020-06-01
1747,2023-09-01,2023-09-01
8567,2022-08-01,2020-05-01
7280,2024-10-01,2020-02-01
5795,2022-07-01,2020-11-01
7058,2025-04-01,2021-04-01
8578,2022-01-01,2020-08-01
6867,2024-04-01,2020-07-01
1447,2023-09-01,2021-12-01
9192,2021-11-01,2020-12-01
7295,2025-02-01,2022-11-01
8875,2023-03-01,2023-03-01
4766,2023-10-01,2022-06-01
2002,2024-11-01,2021-10-01
6210,2021-03-01,2021-03-01
9684,2021-01-01,2020-01-01
8246,2023-12-01,2020-11-01
5943,2021-09-01,2021-09-01
8520,2020-06-01,2020-06-01
1816,2022-02-01,2022-02-01
6444,2022-03-01,2022-03-01
9652,2021-11-01,2020-11-01
8387,2024-05-01,2022-09-01
5919,2024-05-01,2021-07-01
7825,2022-10-01,2022-08-01
1168,2021-05-01,2020-11-01
4389,2020-02-01,2020-02-01
4383,2025-03-01,2025-03-01
9986,2025-04-01,2022-06-01
8796,2022-01-01,2020-10-01
6867,2022-03-01,2020-07-01
9667,2024-09-01,2021-06-01
8785,2021-03-01,2020-10-01
1494,2023-08-01,2022-08-01
9574,2021-02-01,2021-02-01
4829,2021-12-01,2021-12-01
6482,2024-02-01,2020-06-01
5255,2020-10-01,2020-10-01
9598,2020-08-01,2020-04-01
3372,2023-02-01,2022-07-01
7850,2023-09-01,2021-12-01
8362,2022-02-01,2020-12-01
1144,2024-01-01,2021-08-01
6270,2020-10-01,2020-10-01
8760,2024-04-01,2020-04-01
9188,2021-07-01,2021-07-01
5172,2023-02-01,2023-02-01
1452,2020-07-01,2020-07-01
5254,2020-04-01,2020-04-01
8812,2020-06-01,2020-06-01
3133,2020-10-01,2020-10-01
3953,2024-07-01,2020-08-01
3874,2024-03-01,2024-03-01
8899,2021-11-01,2021-01-01
8615,2023-10-01,2023-10-01
9029,2023-02-01,2023-02-01
9057,2021-11-01,2021-07-01
1937,2024-12-01,2024-12-01
9899,2020-09-01,2020-09-01
5394,2020-07-01,2020-03-01
4812,2023-10-01,2021-04-01
2696,2025-01-01,2020-02-01
1128,2024-03-01,2024-03-01
4066,2023-02-01,2020-10-01
7770,2020-11-01,2020-11-01
1227,2021-09-01,2021-05-01
4020,2023-05-01,2022-08-01
9117,2023-12-01,2020-08-01
7919,2021-12-01,2020-06-01
8382,2023-02-01,2023-02-01
4539,2022-07-01,2020-05-01
7554,2021-08-01,2021-08-01
1644,2020-05-01,2020-05-01
1176,2024-07-01,2021-04-01
4248,2024-03-01,2020-07-01
8517,2022-09-01,2022-04-01
7172,2021-09-01,2021-09-01
8218,2020-08-01,2020-08-01
8267,2020-06-01,2020-06-01
1087,2020-03-01,2020-03-01
1532,2021-04-01,2020-03-01
5261,2022-01-01,2020-12-01
6325,2024-07-01,2021-05-01
4587,2020-05-01,2020-05-01
3084,2025-01-01,2021-06-01
9081,2022-10-01,2022-10-01
3622,2022-03-01,2022-03-01
7350,2020-12-01,2020-07-01
1782,2020-05-01,2020-05-01
8032,2024-07-01,2020-04-01
7877,2022-08-01,2022-08-01
6425,2023-06-01,2023-02-01
3723,2021-03-01,2021-03-01
6831,2024-10-01,2024-10-01
9015,2023-11-01,2020-12-01
7121,2022-06-01,2022-06-01
1009,2021-09-01,2021-09-01
8124,2024-09-01,2024-09-01
7859,2023-04-01,2022-07-01
7763,2022-07-01,2021-10-01
3779,2023-01-01,2020-11-01
2692,2022-12-01,2022-12-01
1761,2020-09-01,2020-09-01
7085,2024-11-01,2020-05-01
4902,2025-03-01,2023-02-01
5244,2020-11-01,2020-11-01
4689,2023-10-01,2023-10-01
6709,2023-10-01,2023-10-01
4379,2023-04-01,2020-01-01
5008,2020-12-01,2020-12-01
3522,2021-12-01,2021-12-01
6429,2024-11-01,2021-01-01
2859,2020-08-01,2020-08-01
4706,2020-02-01,2020-02-01
6383,2022-11-01,2021-01-01
1547,2021-12-01,2021-12-01
9262,2024-10-01,2024-10-01
5666,2022-07-01,2022-07-01
4172,2022-07-01,2020-01-01
4157,2022-06-01,2020-05-01
5035,2021-12-01,2021-12-01
7991,2022-02-01,2022-02-01
1436,2022-01-01,2020-07-01
9820,2023-05-01,2022-12-01
3006,2021-04-01,2021-04-01
5427,2023-05-01,2021-10-01
1942,2020-10-01,2020-10-01
7435,2023-11-01,2023-11-01
3193,2025-04-01,2020-03-01
3337,2024-08-01,2024-08-01
7577,2025-01-01,2020-01-01
8533,2020-04-01,2020-04-01
5552,2023-02-01,2020-10-01
7290,2022-04-01,2021-07-01
2522,2022-09-01,2021-06-01
6601,2024-09-01,2024-09-01
3169,2022-07-01,2022-07-01
2245,2025-03-01,2020-06-01
8890,2023-05-01,2020-11-01
7566,2021-04-01,2021-03-01
5490,2021-05-01,2020-10-01
9334,2022-09-01,2020-08-01
5126,2024-10-01,2022-10-01
1416,2021-09-01,2020-03-01
2973,2024-03-01,2022-03-01
1433,2021-01-01,2021-01-01
3594,2023-08-01,2021-01-01
5400,2021-11-01,2021-03-01
5431,2024-08-01,2022-06-01
2734,2020-01-01,2020-01-01
4772,2020-05-01,2020-05-01
1162,2021-04-01,2021-04-01
4438,2025-02-01,2022-02-01
2644,2024-09-01,2023-06-01
5907,2025-02-01,2025-01-01
9477,2020-10-01,2020-10-01
8552,2022-04-01,2022-04-01
8637,2021-07-01,2021-07-01
7133,2023-07-01,2023-07-01
3151,2022-11-01,2022-07-01
9220,2022-05-01,2021-07-01
5167,2022-09-01,2022-09-01
6264,2024-11-01,2024-11-01
2793,2024-01-01,2024-01-01
1121,2022-07-01,2022-07-01
8915,2024-03-01,2024-03-01
9072,2021-07-01,2020-12-01
4248,2020-07-01,2020-07-01
3787,2022-02-01,2020-04-01
8045,2021-05-01,2020-11-01
1936,2022-04-01,2022-04-01
9894,2020-01-01,2020-01-01
5504,2024-10-01,2024-01-01
6464,2024-07-01,2020-12-01
9639,2020-09-01,2020-09-01
9871,2021-04-01,2021-04-01
8163,2023-08-01,2022-07-01
3211,2022-05-01,2022-05-01
1294,2023-11-01,2023-02-01
7519,2021-03-01,2021-03-01
3757,2023-08-01,2020-02-01
6224,2024-02-01,2022-11-01
7419,2024-10-01,2022-07-01
3828,2025-01-01,2021-07-01
1141,2024-02-01,2021-08-01
4004,2020-01-01,2020-01-01
7647,2021-04-01,2021-04-01
8327,2024-04-01,2021-11-01
4091,2021-05-01,2021-05-01
3953,2022-08-01,2020-08-01
3777,2023-05-01,2023-05-01
5481,2021-03-01,2021-03-01
3867,2021-11-01,2021-11-01
7840,2024-01-01,2024-01-01
8264,2020-10-01,2020-10-01
7529,2021-03-01,2021-03-01
1862,2022-11-01,2020-03-01
8050,2020-07-01,2020-07-01
8818,2021-06-01,2021-06-01
1644,2021-02-01,2020-05-01
2226,2022-09-01,2021-02-01
4598,2020-02-01,2020-02-01
9826,2024-08-01,2023-07-01
3626,2021-07-01,2021-07-01
2534,2022-07-01,2022-07-01
4640,2022-05-01,2021-11-01
1766,2024-08-01,2023-01-01
9665,2020-10-01,2020-10-01
1610,2022-02-01,2022-02-01
7557,2020-05-01,2020-05-01
7848,2023-11-01,2023-01-01
8766,2025-03-01,2024-08-01
7404,2020-10-01,2020-10-01
9613,2021-02-01,2021-02-01
1169,2023-06-01,2023-06-01
4739,2020-06-01,2020-06-01
5446,2023-01-01,2023-01-01
7973,2020-12-01,2020-03-01
2823,2021-04-01,2021-04-01
7723,2024-09-01,2021-10-01
5243,2020-10-01,2020-02-01
8131,2025-03-01,2025-03-01
2624,2021-02-01,2021-02-01
5713,2021-01-01,2020-01-01
4221,2021-03-01,2021-03-01
8698,2023-04-01,2021-09-01
9574,2021-08-01,2021-02-01
1518,2023-05-01,2023-05-01
4414,2022-07-01,2021-06-01
5789,2022-04-01,2021-10-01
5545,2023-05-01,2020-12-01
8755,2022-02-01,2022-01-01
2639,2021-11-01,2021-07-01
1323,2023-06-01,2023-06-01
4093,2024-05-01,2024-05-01
3994,2020-07-01,2020-07-01
5702,2025-03-01,2021-06-01
6040,2023-07-01,2021-07-01
2274,2022-01-01,2021-06-01
4588,2024-04-01,2022-04-01
6492,2024-11-01,2024-11-01
7368,2022-02-01,2022-02-01
1176,2021-04-01,2021-04-01
9782,2020-01-01,2020-01-01
7201,2024-10-01,2021-11-01
7848,2023-08-01,2023-01-01
5601,2024-06-01,2024-06-01
4241,2023-12-01,2023-06-01
5361,2024-12-01,2021-03-01
1052,2024-07-01,2024-07-01
9206,2024-08-01,2020-11-01
6127,2024-09-01,2024-09-01
3857,2020-10-01,2020-10-01
5563,2021-05-01,2021-05-01
1262,2023-10-01,2020-12-01
4610,2020-08-01,2020-08-01
5290,2020-11-01,2020-11-01
5992,2024-01-01,2021-04-01
7726,2023-06-01,2021-06-01
4639,2025-01-01,2020-04-01
5291,2021-09-01,2021-09-01
1839,2022-10-01,2020-08-01
2349,2024-02-01,2020-01-01
6757,2020-02-01,2020-02-01
7784,2020-06-01,2020-06-01
7352,2025-01-01,2024-03-01
2100,2020-02-01,2020-02-01
2427,2020-01-01,2020-01-01
1549,2021-03-01,2021-03-01
8418,2023-06-01,2023-01-01
3735,2021-03-01,2021-01-01
1181,2020-04-01,2020-04-01
6480,2022-07-01,2020-02-01
7308,2024-10-01,2021-07-01
6952,2023-11-01,2022-01-01
1545,2024-09-01,2024-09-01
4733,2022-05-01,2020-08-01
5374,2024-10-01,2022-03-01
9342,2021-07-01,2020-05-01
7493,2023-10-01,2021-01-01
4456,2023-11-01,2023-11-01
8716,2024-06-01,2020-06-01
9978,2024-11-01,2022-07-01
4004,2023-05-01,2020-01-01
5607,2022-05-01,2022-05-01
1264,2024-11-01,2022-07-01
9324,2024-06-01,2020-04-01
6391,2021-07-01,2021-07-01
1764,2024-08-01,2023-11-01
7794,2023-01-01,2023-01-01
3771,2022-07-01,2022-07-01
9252,2021-12-01,2021-04-01
1394,2022-06-01,2020-12-01
6286,2021-11-01,2021-06-01
5959,2021-11-01,2021-11-01
2932,2023-03-01,2022-12-01
5298,2024-06-01,2024-06-01
7923,2021-04-01,2020-08-01
9930,2025-04-01,2025-04-01
8254,2020-05-01,2020-05-01
4374,2022-04-01,2022-04-01
2142,2025-04-01,2020-02-01
1242,2023-05-01,2023-05-01
3905,2020-12-01,2020-11-01
2312,2024-03-01,2020-08-01
9790,2023-02-01,2020-05-01
2966,2024-08-01,2022-08-01
6289,2022-10-01,2022-10-01
4823,2022-07-01,2022-07-01
1099,2021-01-01,2021-01-01
5299,2020-08-01,2020-04-01
5783,2021-09-01,2021-04-01
9774,2022-03-01,2022-03-01
4840,2020-02-01,2020-02-01
4889,2023-02-01,2023-02-01
1315,2022-02-01,2022-02-01
7857,2022-02-01,2022-02-01
3943,2022-08-01,2022-08-01
9824,2020-12-01,2020-03-01
7027,2024-03-01,2022-02-01
9691,2020-10-01,2020-10-01
4801,2020-02-01,2020-02-01
5553,2024-09-01,2021-01-01
1889,2020-03-01,2020-03-01
2234,2021-08-01,2021-08-01
2829,2022-12-01,2022-12-01
1091,2024-10-01,2021-04-01
5441,2024-03-01,2022-03-01
2866,2020-06-01,2020-03-01
9645,2021-02-01,2021-02-01
2686,2023-03-01,2021-08-01
3325,2021-11-01,2020-07-01
9372,2021-12-01,2021-12-01
4272,2023-11-01,2022-04-01
2874,2022-09-01,2022-03-01
3557,2022-02-01,2021-10-01
1696,2021-05-01,2021-05-01
4335,2022-12-01,2020-03-01
9837,2024-09-01,2021-11-01
2074,2024-03-01,2021-06-01
3461,2025-04-01,2020-01-01
7793,2020-08-01,2020-08-01
5849,2022-11-01,2022-04-01
6345,2021-07-01,2021-07-01
1315,2024-02-01,2022-02-01
9317,2024-01-01,2020-06-01
4012,2024-09-01,2024-09-01
5515,2023-06-01,2023-06-01
9844,2020-07-01,2020-07-01
2840,2020-01-01,2020-01-01
2805,2022-02-01,2020-09-01
7654,2023-06-01,2020-07-01
1542,2025-03-01,2020-06-01
4933,2024-01-01,2021-06-01
1930,2024-06-01,2024-06-01
7902,2023-08-01,2023-08-01
